ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Temperature,RHMin,WS,WD,WSGust,WDGust,RH,Precp
2017/7/14,1005.9,1007.3,1003.3,35.5,27.1,31,44,0.9,55,7.1,342,66,0
2017/7/15,1006.3,1007.7,1004.1,35.5,28.3,31.3,46,1.3,77,7.1,322,61,0
2017/7/16,1006.7,1008.2,1003.8,35.5,27.6,31.6,46,1.1,74,10.4,47,61,0
2017/7/17,1008.7,1010.7,1006.6,36.1,28.4,31,40,0.9,14,6.6,318,65,0
2017/7/18,1009.1,1010.9,1005.9,35.8,28,31.3,47,1.1,317,6.6,336,70,0
2017/7/19,1006.7,1009.6,1004.3,36.2,27.9,31.5,42,1,325,7.1,56,62,0
2017/7/20,1006.1,1007.6,1003.2,36.8,27.9,31.8,39,1.1,65,8.2,334,60,0
2017/7/21,1006.5,1008.2,1004.6,35.5,27.9,31.7,42,1.1,79,8.8,60,60,0
2017/7/22,1005.5,1007.5,1002.4,36.5,27.6,32.1,42,1.8,77,10.4,63,56,0
2017/7/23,1004.1,1005.5,1002.9,36.2,28.6,31.6,42,1.3,59,6.6,351,65,0
2017/7/24,1002.5,1004.1,999.4,35.2,28.4,31.4,57,1.1,352,7.7,56,72,0
2017/7/25,1001.9,1003,1000,35.8,28.9,31.5,46,0.7,8,8.8,4,66,0
2017/7/26,1001.5,1002.5,1000.4,35,28,30.4,51,1,34,7.7,274,72,0
2017/7/27,1001.5,1003.2,999.6,34.2,27.7,30.8,45,1.4,78,8.2,87,66,0
2017/7/28,1000.5,1002.1,999.2,35.9,27.9,31.2,45,2.5,74,12.1,36,71,8.5
2017/7/29,991.8,999.7,975.5,32.5,26.4,29.3,60,3.4,38,25.3,51,78,17.5
2017/7/30,989.4,993,979.9,36,28.5,31.5,45,2,75,13.7,61,64,0.5
2017/7/31,995.1,999.4,987.7,32.3,26.7,29.3,56,0.9,74,11,77,72,6.5
2017/8/1,1000.3,1002.2,997.9,33.6,26.6,30.5,54,0.6,73,4.9,16,65,0
2017/8/2,1000.6,1002.1,998.8,34.1,25.8,29.3,60,0.5,29,6.6,48,79,51.5
2017/8/3,999.4,1001,996.6,34.3,26.8,29.9,53,0.7,9,6,13,75,0
2017/8/4,1000.2,1001.6,998.7,35.7,27.2,30.9,52,0.7,73,7.1,337,72,0
2017/8/5,1001.1,1002.5,999.1,36.2,28.5,31.9,49,1.4,244,9.9,261,65,0
2017/8/6,1001.1,1002.6,999,37.1,28.7,32.4,43,1.1,238,9.3,219,62,0
2017/8/7,1001.9,1003.2,999.7,37.6,29.5,32.7,41,1.3,260,9.3,270,62,0
2017/8/8,1002,1003.3,1000.5,36.2,29.3,32.6,46,1.3,270,11,252,60,0
2017/8/9,1000.9,1002.1,998.8,36.1,29.8,32.8,43,1.7,255,11,263,56,0
2017/8/10,1001.5,1003.2,999.6,36.2,29.6,32.5,42,1.8,255,12.1,273,57,0
2017/8/11,1003.8,1005.5,1002.1,36.3,29.1,32.2,44,1.2,264,8.8,232,62,0
2017/8/12,1005.2,1006.6,1003.2,37,29.7,32.3,43,1,76,8.2,250,64,0
2017/8/13,1005,1006.2,1003.3,36.3,29,31.9,46,1.2,196,7.7,257,67,0
2017/8/14,1004.6,1006,1002.6,36.1,28.5,31.9,44,1.2,263,8.2,262,64,0
2017/8/15,1004.2,1005.8,1002.6,35.6,28.7,32,47,1.2,215,7.7,267,62,0
2017/8/16,1004.7,1006.5,1003,36.5,28.9,31.5,34,1.1,42,8.2,334,65,0
2017/8/17,1006.1,1008,1004.7,35.1,28.9,30.9,52,0.8,273,6,330,70,0
2017/8/18,1007.3,1008.4,1006,35.2,28.2,31.3,45,1.1,77,7.7,330,66,0
2017/8/19,1006.5,1008.2,1004.6,34.6,28.4,31.1,55,1.1,71,6.6,326,67,0
2017/8/20,1003.4,1005.8,1000.5,35.7,28.4,31.6,44,1.3,11,7.1,348,63,0
2017/8/21,999.7,1002.5,997.4,34.7,28.1,30.7,54,2.6,78,11,66,71,1
2017/8/22,998.1,1001.8,995,33.9,28.4,31.1,48,3,78,13.7,83,62,0.5
2017/8/23,1004.1,1008,1000.7,34.3,28.7,30.7,52,0.9,75,8.2,78,67,0
2017/8/24,1006.7,1008,1005.1,34.4,27.9,30.6,51,1,249,6.6,333,70,0
2017/8/25,1005,1007.3,1003,39.4,27.3,31.1,35,1.6,76,7.7,82,64,0
2017/8/26,1004.6,1006.4,1003.2,36.1,28.8,32,45,2.1,76,12.6,48,57,0
2017/8/27,1007.8,1010.6,1005.4,34.7,25.4,30.5,46,1.1,77,7.7,311,69,58.5
2017/8/28,1007.6,1010.4,1004.7,35.8,27,30.8,45,1.6,74,10.4,90,65,0
2017/8/29,1006,1007.4,1004.1,34.7,28.5,31.2,52,2.7,78,11,47,66,0
2017/8/30,1004.6,1006.2,1003,34.5,28.9,31,53,2.4,75,11,90,66,0
2017/8/31,1003.7,1004.8,1002,33.3,27.9,30,55,2.9,57,12.6,30,71,0.5
2017/9/1,1002.5,1004,1000.8,30.3,26.1,28.1,71,2.7,80,9.9,39,81,6.5
2017/9/3,1005.8,1008.8,1003.2,28.4,24.9,26,81,0.7,76,5.5,45,91,39.5
2017/9/4,1006.6,1008,1004.7,33,25,28.8,55,0.4,55,4.9,104,77,0.5
2017/9/5,1005.4,1007.5,1003,35.7,27.1,30.9,48,1.5,75,8.8,73,68,0
2017/9/6,1002.7,1004.8,999.8,36.4,28.4,32,48,1.5,74,9.3,84,65,0
2017/9/7,1005.1,1007.4,1003.3,34.2,29.4,31.1,56,1,77,6,244,70,0
2017/9/8,1006.8,1008.2,1005.2,34.4,27.4,30.2,56,0.8,58,7.1,84,75,4
2017/9/9,1006.8,1008.1,1005.5,32.5,27.7,29.7,62,0.5,29,6,344,75,0
2017/9/10,1007.5,1008.5,1006.4,32.9,27.3,29.9,60,0.7,4,7.1,346,73,0
2017/9/11,1006.2,1007.5,1004.3,34.9,26.6,30.3,48,0.7,343,6.6,32,66,0
2017/9/12,1006.6,1008.1,1005.2,34.2,27.1,30.4,52,2.2,78,13.2,99,66,0
2017/9/13,1007,1008.7,1005.5,28.6,26,27.1,70,1.3,12,9.9,349,81,24.5
2017/9/14,1004.7,1006.3,1003,29,23.9,26.7,60,1.2,266,9.3,343,73,4.5
2017/9/15,1004.3,1005.8,1002.7,32.4,27.4,29.6,45,1.4,256,9.3,242,57,0
2017/9/16,1004.8,1006.4,1002.7,32.1,26.5,29,40,1.2,251,7.1,42,60,0
2017/9/17,1006.3,1008.4,1004.2,32.1,24.9,27.5,43,1.2,78,8.2,82,62,0
2017/9/18,1007.4,1009.5,1005.4,30.4,23.5,26.8,46,2,58,9.9,58,60,0
2017/9/19,1006.9,1008.8,1004.4,33.9,24.8,29.2,44,0.8,75,6,323,62,0
2017/9/20,1005.9,1007.6,1004.2,34.1,26.4,29.9,35,0.7,6,6.6,16,66,0
2017/9/21,1005.2,1006.8,1003.2,33.8,27.9,30.1,42,0.7,1,6.6,337,67,0
2017/9/22,1007.2,1008.7,1005.5,33.7,27.4,30.1,56,1.3,76,8.2,98,72,0
2017/9/23,1007.7,1009.6,1005.7,35.6,28.8,31.4,44,1,74,6.6,97,63,0
2017/9/24,1007.7,1009.2,1005.3,34.6,28.3,30.5,54,0.8,333,6,28,68,0
2017/9/25,1007.9,1009.5,1005.8,33.5,27.2,30,53,0.9,269,6.6,321,69,0
2017/9/26,1006.8,1008.8,1004.9,35.3,27.8,31.1,42,0.9,79,6.6,38,64,0
2017/9/27,1005.4,1007.4,1003,36,27.9,31.4,36,0.9,3,7.1,235,61,0
2017/9/28,1006.8,1010.1,1005.1,33.1,28,29.9,56,1,315,7.7,284,69,0
2017/9/29,1010.2,1013,1007.4,30.9,26.9,28.6,63,2.7,62,11.5,86,74,0
2017/9/30,1010.7,1012.1,1008.8,33,27.1,29.6,51,2.9,79,11,84,63,0
2017/10/1,1008.6,1010.8,1006.3,34.5,27.9,30.6,43,1.1,80,7.1,332,61,0
2017/10/2,1007.9,1009.7,1005.5,34,27.6,30.2,48,0.8,342,6,36,69,0
2017/10/3,1010,1013.1,1008.1,34.2,27,29.5,52,1.8,50,10.4,106,71,0
2017/10/4,1012.6,1014.1,1011,29,24.5,26.6,68,2,70,9.9,72,78,6
2017/10/5,1010.8,1013,1008.6,30.9,25.4,27.6,60,2.8,60,11,88,73,0
2017/10/6,1010.4,1011.9,1008.6,30.8,26.7,28.1,65,2.5,50,11.5,107,79,0
2017/10/8,1010.7,1012.5,1008.7,30,26.1,27.7,70,3.1,50,14.8,45,80,5.5
2017/10/9,1009.2,1011,1007.4,32.5,27.5,29.7,54,2.6,79,12.6,61,68,0
2017/10/10,1009,1010.6,1007.3,32.9,26.9,29.5,53,2.5,77,11,69,70,0
2017/10/11,1009.1,1010.8,1007,32.5,24.5,28.4,55,2.7,72,11,35,75,1.5
2017/10/12,1008.3,1010.4,1006.4,26.6,24.5,25.6,77,1.7,72,8.8,7,87,63.5
2017/10/13,1005.4,1008.1,1002.6,26.4,24.4,25.5,72,2.8,65,11.5,41,81,20.5
2017/10/14,1001.8,1003.5,1000.3,27.7,24.9,26.2,82,2.5,49,11,42,89,74
2017/10/15,1004.3,1007.5,1000.8,26.8,25.4,26.1,85,0.8,48,8.8,41,92,25.5
2017/10/16,1007.5,1010.2,1005.4,32.8,24.7,28,59,1.3,28,8.2,87,80,0
2017/10/17,1010.5,1012.4,1008.8,28.4,24.3,26,72,1,10,8.2,50,84,2
2017/10/18,1010,1011.2,1008.6,26.6,23.1,24.7,77,0.9,354,6.6,45,86,4.5
2017/10/19,1008.5,1010.3,1007,25.1,22.3,23.6,83,0.5,341,4.9,96,89,6
2017/10/20,1008.3,1009.8,1007,23.8,21.7,22.7,76,0.8,81,7.1,27,85,2
2017/10/21,1008.3,1009.7,1007.1,24.3,20,21.8,46,1.7,22,11,347,68,0.5
2017/10/22,1009,1011.4,1007.4,23.5,19.1,21.3,43,1.3,25,7.7,31,54,0
2017/10/23,1013.4,1015.9,1010.7,24.9,18.8,21.5,49,0.9,11,6.6,48,64,0
2017/10/24,1016.8,1018.5,1015.3,24.8,20,21.9,59,1.1,66,8.2,68,70,0
2017/10/25,1016.2,1018.1,1014.6,26,20.9,22.9,45,1.7,78,10.4,87,62,0
2017/10/26,1012.9,1015.2,1010.9,26.1,19.5,22.8,46,1.3,56,8.8,352,62,0
2017/10/27,1010.1,1011.9,1008.4,25.5,20.2,22.6,55,1,1,8.8,26,69,0.5
2017/10/28,1011,1013.8,1008.4,23.5,20.5,21.5,59,1.1,10,8.2,32,73,1
2017/10/29,1017.2,1020.2,1013.2,24.1,19.7,21.9,45,1.5,61,8.8,83,63,0
2017/10/30,1020.6,1022.8,1019.2,22.2,18.6,20,48,2,46,9.9,62,62,0
2017/10/31,1017.2,1019.3,1015.2,23.5,18.5,21.1,53,2.2,58,9.3,87,68,0
2017/11/1,1013,1015.8,1010.6,27.2,20.3,23.5,58,1.6,53,10.4,61,78,0
2017/11/2,1010.7,1012,1008.5,28.6,21.6,24.7,63,0.6,4,4.9,14,79,0
2017/11/3,1014.3,1018.1,1010.6,24.5,20.5,22.3,68,0.9,14,9.3,39,84,4.5
2017/11/4,1020.3,1022,1017.4,23,17.8,19.9,57,2.4,78,9.9,99,74,0
2017/11/5,1017.4,1020.3,1014.9,21.9,18.4,20.5,68,2.8,78,11.5,101,77,0
2017/11/6,1012.5,1015.2,1010.6,28.4,21.4,25.4,56,2.2,64,9.3,39,71,0.5
2017/11/7,1011.8,1014.3,1009.5,30.5,23.1,26.4,54,1.1,70,7.1,89,75,0
2017/11/8,1014,1015.3,1012.4,25.7,22.5,23.6,70,1.6,73,9.3,117,79,0
2017/11/9,1013.3,1015.2,1011.4,25,21.7,23.3,73,2.7,77,10.4,86,81,0
2017/11/10,1010.9,1012.4,1008.7,31.2,23.6,26.6,51,1.7,52,7.7,64,71,0
2017/11/11,1013.5,1015.2,1011.2,25.2,20.3,22.3,73,1.7,79,7.7,70,80,0
2017/11/12,1012.3,1014,1010.8,24.2,20.4,21.7,69,2,77,9.3,80,83,1.5
2017/11/13,1010.4,1012.1,1007.5,24.8,20,22.6,80,0.5,10,4.9,105,91,27.5
2017/11/14,1011.7,1013.5,1008.8,24.9,21.5,22.8,75,1.2,76,7.1,74,86,3.5
2017/11/15,1013.3,1015.1,1011,25.2,20.9,23.3,64,1.7,77,8.8,93,77,0
2017/11/16,1011.1,1014.1,1007.5,28.7,21.9,25.2,63,1.6,75,9.9,88,77,0
2017/11/17,1007.6,1010.1,1005.1,29.3,23.5,25.4,64,0.5,50,6,53,78,0
2017/11/18,1012.1,1018.7,1004.8,24.6,16.6,21,70,1.6,75,12.6,345,80,2.5
2017/11/19,1017.3,1019.8,1014.9,19.2,16.3,17.6,72,2.3,75,12.1,80,84,16.5
2017/11/20,1016.5,1018,1013.6,20.2,16.8,18.8,81,1.4,77,7.1,100,90,12.5
2017/11/21,1013.8,1017.4,1010.4,23.9,17.3,21.1,76,1.3,77,10.4,34,87,5.5
2017/11/22,1013.4,1016.7,1011,22,17.1,19.3,82,1.3,4,8.8,10,89,0
2017/11/23,1018.5,1020.6,1016.3,18.5,15.6,17.1,61,1.6,35,8.8,82,73,1
2017/11/24,1020.4,1023,1018.7,18.9,17.5,18.2,61,2.2,62,8.8,102,68,0
2017/11/25,1018.6,1020.4,1016.4,19.5,17.1,18.2,82,0.7,3,7.1,74,93,21
2017/11/26,1017.8,1019.3,1016.5,21.8,18.9,20.1,79,0.5,4,6,324,89,1.5
2017/11/27,1015.8,1018.5,1013.5,23.5,19.1,21.5,72,2.2,74,11,95,83,0.5
2017/11/28,1013.4,1015.4,1011.5,30.1,21.9,25.6,50,1.7,78,8.8,89,70,0
2017/11/29,1013,1014.7,1010.7,29.4,22.3,24.5,64,0.9,8,6.6,326,81,0
2017/11/30,1015,1017.8,1012.9,25.3,19.7,22.6,69,1.5,80,8.8,120,78,0
2017/12/1,1018,1019.8,1016.4,20.8,18.9,19.6,73,2.5,77,9.9,85,80,0
2017/12/2,1016.8,1019.1,1014.8,20.8,18.2,19.6,77,2.3,78,8.8,96,85,1
2017/12/3,1014.9,1016.8,1012.5,22.1,19.5,20.3,73,1.2,80,7.7,97,83,0
2017/12/4,1016.4,1018.1,1014.9,20.6,18.1,19.4,56,1.6,19,10.4,47,66,0
2017/12/5,1018.9,1021.9,1016.8,18.6,15.9,16.9,52,1.7,68,8.8,54,60,0.5
2017/12/6,1016.7,1018.1,1015.3,17.3,15.1,16.3,54,1.8,77,9.3,33,72,1.5
2017/12/7,1015,1016.4,1013.2,18.3,15.7,16.9,87,0.8,24,6,72,91,17.5
2017/12/8,1019.6,1022,1016.4,16.3,13.7,15.1,49,1.5,14,10.4,9,64,6.5
2017/12/9,1015.6,1019.3,1013.4,17,13.6,15.3,62,0.7,51,5.5,60,80,3
2017/12/10,1014.5,1016.5,1012.7,21.7,13,17.1,64,0.4,311,5.5,262,80,0
2017/12/11,1017,1018.1,1014.8,18.8,16.7,17.8,53,2.5,76,9.9,20,58,0
2017/12/12,1017.1,1019.1,1015.6,18.1,16.2,17,56,2,76,8.8,83,83,6
2017/12/13,1017.1,1019.1,1014.7,19.1,16,17.6,77,2.9,78,12.1,72,83,0
2017/12/14,1016.4,1018.4,1014.9,21.5,15.9,18.9,67,2.5,73,11,102,77,0
2017/12/15,1014.9,1016.7,1011.8,24.2,18.4,21,57,1.8,71,10.4,84,70,0
2017/12/16,1020,1025.1,1015.3,20.2,13.8,16.8,67,1.3,28,9.9,43,79,0
2017/12/18,1021.3,1023.7,1019.8,16.2,13.5,15.5,75,1.8,78,8.8,74,80,0.5
2017/12/19,1024,1025.9,1022,15.6,13.1,14.5,75,1,78,6.6,77,85,9.5
2017/12/20,1026,1027.5,1024.1,19.4,14.8,16.2,41,2.2,72,10.4,71,59,0
2017/12/21,1023.6,1026.8,1020.8,18.3,14.6,16.3,41,3.2,51,13.7,41,51,0
2017/12/22,1017.2,1020.9,1014.5,23.5,16.6,19.7,42,2,70,10.4,90,56,0
2017/12/23,1012.9,1015.2,1009.8,26.3,16.7,21,39,0.9,53,7.7,63,62,0
2017/12/24,1015.1,1018.6,1012.4,22.4,16.5,18.8,55,1.2,10,9.9,100,72,0
2017/12/25,1018.9,1021.7,1016.9,17.9,15.4,16.8,46,3.1,60,11.5,41,53,0
2017/12/26,1018.7,1020.6,1016.5,19.8,17,18.2,57,2.7,77,12.1,91,62,0
2017/12/27,1019,1021.4,1016.3,20.5,16.9,18.6,55,2.5,79,11,70,61,0
2017/12/28,1016.7,1018.7,1014,23.4,18.2,20.5,53,1.9,56,9.3,70,65,0
2017/12/29,1018.3,1020.8,1016.6,23.4,17.6,19.2,65,1.6,53,8.2,20,84,0.5
2017/12/30,1018.6,1020.6,1015.6,20.5,16.9,18.3,70,1.6,78,9.9,75,82,0.5
2017/12/31,1019.8,1021.9,1018.1,18,14.4,15.8,60,1.2,75,7.7,75,77,1
2018/1/1,1018.4,1020.5,1016.3,19,15.2,17,60,2.5,79,11.5,96,69,0
2018/1/2,1016.1,1018.6,1013.1,23.9,17.2,20,52,2.3,52,9.9,87,67,0
2018/1/3,1015.2,1017.5,1012.6,24.8,19.2,21.3,50,2.1,76,9.9,63,64,0
2018/1/4,1013.4,1015.2,1010.9,22.9,16.9,20,64,1.1,329,6.6,93,78,0
2018/1/5,1014.5,1016.3,1012.2,17.3,15.5,16.6,81,1.5,78,10.4,86,88,2.5
2018/1/6,1013.8,1015.8,1011.3,18.4,15.4,17,83,2.1,78,11,73,89,26.5
2018/1/7,1012.7,1016.1,1009.4,18.6,16.5,17.5,86,0.8,1,6.6,44,95,80
2018/1/8,1011.7,1018.4,1008.3,19.7,12,17.2,88,0.5,9,8.2,346,96,90.5
2018/1/9,1020.1,1022.8,1017,13.4,10.1,11.4,60,0.8,56,7.1,1,77,19.5
2018/1/10,1023,1025.2,1021,13.9,9.6,11.6,31,1.1,76,9.9,5,56,0
2018/1/11,1024.4,1027.8,1021.7,15.1,9.6,11.7,39,1.3,21,9.3,56,54,0
2018/1/12,1026.3,1027.9,1024,13.5,8.2,10.8,39,1.5,67,8.8,31,51,0
2018/1/13,1024.2,1026.7,1021.9,15.7,9,12.7,37,1.8,80,11.5,39,54,0
2018/1/14,1018.7,1022.9,1015.2,21,11.7,16.4,46,1.3,80,8.8,65,64,0
2018/1/15,1014.1,1017.4,1011.2,23.8,13.4,18.6,45,0.9,75,7.7,31,63,0
2018/1/16,1010.9,1013.9,1008.3,24.9,14.7,18.8,38,0.3,5,3.5,58,71,0
2018/1/17,1011.9,1014.1,1009.4,24.4,17.2,20.1,45,1.5,63,10.4,51,75,0
2018/1/18,1014,1016.2,1011.1,22.8,18.5,20.5,73,1.8,64,9.3,100,84,0
2018/1/19,1015.7,1018.4,1013.6,20.2,17.2,18.5,86,1,80,7.7,88,90,8.5
2018/1/20,1013.8,1015.8,1010.2,20.6,16.7,18.9,75,1.9,77,9.9,68,86,1
2018/1/21,1011.6,1014.8,1007.9,21,17.1,19.4,75,1.4,54,9.3,32,85,0
2018/1/22,1011.8,1013.7,1009.2,20.3,16.3,17.4,62,2,68,11,82,79,0
2018/1/23,1012.9,1014.7,1009.4,22.2,15.7,18.6,56,2.3,77,10.4,75,68,0
2018/1/24,1014.5,1016.3,1012.4,18.8,15.5,17,63,2.7,78,11,59,75,0
2018/1/25,1014.2,1016.7,1010.7,18.9,14.2,17.1,69,2.4,77,11,60,79,0
2018/1/26,1016.9,1019.2,1013.5,17.9,13.7,16.1,64,2,77,12.1,88,78,0
2018/1/27,1014.3,1018,1011.2,20,13.8,17.2,66,2.1,48,12.1,32,75,0
2018/1/28,1012.6,1016.6,1009,18.7,13.3,15.6,78,0.8,326,7.7,350,88,9
2018/1/29,1018.1,1020.2,1015.7,13.6,11.1,12.2,72,1.6,79,8.8,66,83,8
2018/1/30,1018,1020.8,1015.6,14.4,11.3,13,77,1.9,77,9.3,70,86,6.5
2018/1/31,1016.6,1020.1,1013.1,17,11.3,14.6,84,1.2,19,7.7,87,91,23
2018/2/1,1019.8,1022.2,1017.4,13.5,9.8,11.5,82,1,1,8.2,302,85,3
2018/2/2,1020.9,1024,1018.3,14.7,10.2,12.3,74,0.9,353,8.2,2,86,5.5
2018/2/3,1023.3,1024.5,1021.3,10.8,8.3,9.7,78,0.6,8,5.5,46,84,24
2018/2/4,1023.5,1024.7,1020.7,9.9,7.1,8.8,82,0.4,323,3.5,347,87,26.5
2018/2/5,1023.8,1025.7,1022,9.2,7,8,79,0.4,35,5.5,45,84,14.5
2018/2/6,1021.8,1024.4,1018.8,11.8,7.8,10.5,48,1.5,71,8.2,51,60,0
2018/2/7,1018.2,1021,1015.5,12.4,10.5,11.6,55,1,82,7.7,90,80,14.5
2018/2/8,1016.7,1019.2,1013.5,14.8,9.7,12.6,61,1.8,78,9.9,96,82,8
2018/2/9,1013.5,1015.5,1010.9,18.4,12.4,15.7,86,0.4,12,6.6,29,93,4
2018/2/10,1015.3,1020.2,1011.5,17.7,11.1,15.6,87,0.4,3,6.6,251,95,4.5
2018/2/11,1021.6,1024.2,1019,13.9,11.1,12.4,58,1.3,78,6.6,360,80,5.5
2018/2/12,1023.8,1026,1020.7,17.1,11.4,14,38,1.8,67,9.3,90,51,0
2018/2/13,1020.6,1024,1017.3,18.5,11.8,15.7,46,1.8,61,11.5,75,54,0
2018/2/14,1015.8,1019.1,1011.8,24.2,11.5,17.6,34,0.4,22,5.5,52,63,0
2018/2/15,1013.1,1015.5,1010.1,28.8,14.4,20,30,0.5,46,7.1,305,63,0
2018/2/16,1012.2,1015,1009.5,24.1,15.3,18.1,61,0.8,311,8.2,339,85,0
2018/2/17,1015.6,1018.1,1013.7,19.1,15.8,17.5,70,2.7,73,11,80,75,0
2018/2/18,1014.3,1017.2,1011.2,26.7,16.5,19.8,41,0.4,20,7.1,305,72,0
2018/2/19,1012.8,1015.9,1009.1,28.2,16.3,20.5,39,0.5,3,7.1,8,70,0
2018/2/20,1012.3,1014.4,1009.6,21.8,15.8,17.9,71,1.1,316,7.7,335,86,0
2018/2/21,1013.6,1015.3,1011.8,18.5,14.4,16.2,71,1.2,79,7.7,38,86,0
2018/2/22,1016.1,1018.6,1014.1,16.6,12.8,14.8,77,1.1,79,8.2,93,87,21
2018/2/23,1017.4,1019.2,1015.7,18.5,14,16.3,65,2,56,11,104,75,0.5
2018/2/24,1016.1,1019.5,1014.7,19.4,14.9,17.1,72,0.6,1,6.6,323,83,0
2018/2/25,1016.7,1019.5,1014.1,16.1,14.2,15.1,89,0.7,19,6.6,311,92,7.5
2018/2/26,1017.6,1019.7,1016.1,18.5,14.5,16.6,60,1.9,63,12.1,85,74,0.5
2018/2/27,1013.7,1016.3,1011.8,24.2,16.9,19.1,50,0.8,56,8.8,41,75,0
2018/2/28,1010.3,1012.2,1009.4,19.4,16.1,17.7,88,0.3,13,8.2,313,93,16
2018/3/1,1009.7,1011.7,1007.4,25.9,15.3,20.8,59,1.6,69,10.4,47,80,0
2018/3/2,1008.9,1010.9,1006.7,25.1,18.4,21.4,66,0.7,6,5.5,78,79,0
2018/3/3,1008,1009.7,1005.8,26.2,17.8,20.9,73,0.3,2,3.5,310,87,0
2018/3/4,1008.6,1010.3,1006.4,27.6,20.6,23.5,70,0.4,6,8.2,317,85,0
2018/3/5,1010.7,1016.9,1007.5,28.4,15.8,21.7,70,1.1,34,9.3,328,86,1.5
2018/3/6,1017.2,1019.2,1015.9,19.5,16,17.3,72,2.3,74,9.3,87,79,0
2018/3/7,1013.7,1017.2,1009.6,24.1,15.7,18.9,62,1.5,55,9.9,329,80,1
2018/3/8,1017.8,1022.3,1012.5,17.1,11.2,13.3,66,1.4,1,8.8,341,83,18.5
2018/3/9,1020.6,1022,1019.4,15.5,11.8,13.5,38,2,50,10.4,48,53,0
2018/3/10,1019.3,1021.1,1017.2,19.8,11.5,15.9,37,1.9,50,9.9,43,52,0
2018/3/11,1017.8,1020,1015.5,24.4,15.3,19.4,31,1.7,77,9.9,87,45,0
2018/3/12,1015.3,1017.4,1012.9,25.1,14.4,19,18,0.5,54,6,336,58,0
2018/3/13,1013.7,1016.1,1011.4,26.4,15.1,19.6,23,0.7,306,6.6,331,69,0
2018/3/14,1012.1,1014.4,1010.3,26.6,17.4,21.6,42,0.6,39,5.5,48,70,0
2018/3/15,1010.9,1012.9,1009.4,25.8,19,21.3,57,0.6,1,7.1,323,79,1.5
2018/3/16,1013,1017.2,1008.6,25.4,18.3,20.1,59,1,75,8.2,15,81,0
2018/3/17,1015.7,1017.8,1014,21.9,17.9,19.7,69,2.1,67,9.9,48,79,0
2018/3/18,1012.4,1014.5,1010.5,27.4,18.5,21.6,50,0.6,319,7.1,310,80,0
2018/3/19,1008.7,1011.4,1005.1,28.7,19.4,23.1,47,0.7,321,7.1,324,78,0
2018/3/20,1008.9,1013.3,1006.1,22.4,14.7,18.6,83,0.9,77,10.4,17,87,12
2018/3/21,1014.1,1016.3,1011.8,16.7,12.8,15,51,1.1,9,9.3,9,65,0
2018/3/22,1014.7,1016.4,1012.4,18.8,12.1,15.2,37,1.4,77,8.2,86,55,0
2018/3/23,1015.8,1017.4,1014.1,25.2,12.2,18.4,18,1.2,54,7.1,90,48,0
2018/3/24,1016.2,1018,1013.6,25.6,16.1,20.9,35,1.6,79,8.2,85,53,0
2018/3/25,1015.8,1018,1013.9,26.7,19.6,22.3,36,1.7,73,8.2,82,51,0
2018/3/26,1014.1,1016.2,1012.2,26.3,18.6,22,43,0.6,311,7.1,255,62,0
2018/3/27,1012.7,1014.2,1011.3,24.9,18.3,21,58,0.7,4,9.3,348,75,0.5
2018/3/28,1010.8,1012.8,1008.7,26.9,19.2,22.8,54,1.3,54,8.2,84,71,0
2018/3/29,1010.2,1011.7,1008.1,29.7,20.2,24.6,34,1.5,62,8.8,108,57,0
2018/3/30,1011.9,1014.2,1009.7,26.6,21.8,23.3,44,2.5,49,10.4,69,59,0
2018/3/31,1011.2,1013.5,1008.3,28.1,20.8,23.6,35,2.6,74,12.6,73,56,0
2018/4/1,1009.6,1011.3,1007,29.8,21.2,24.5,34,1.4,75,8.2,88,49,0
2018/4/2,1009.6,1011.1,1007.8,28.4,19.5,23.9,45,0.7,77,7.1,319,63,0
2018/4/3,1010.5,1011.5,1009.2,27.8,20.5,23.8,50,0.8,8,7.7,335,71,0
2018/4/4,1009.7,1011.7,1007.6,27.7,20.6,24.2,53,0.5,22,5.5,330,70,0
2018/4/5,1008.4,1009.8,1006.5,27.9,21.7,24.6,57,0.7,320,6,332,72,0
2018/4/6,1013.8,1021.8,1006.4,26.4,14.4,19.6,53,0.8,35,8.2,345,74,1.5
2018/4/7,1021,1023.3,1019.4,18.1,13.7,15.5,36,1.2,57,7.1,83,58,3.5
2018/4/8,1016.6,1020.1,1012.8,24.4,14.1,19.2,36,1.5,76,8.8,77,48,0
2018/4/9,1014.4,1017,1011.5,27.1,15.7,21.1,29,0.9,73,7.1,347,58,0
2018/4/10,1011.6,1014.5,1008.1,27.4,17,22.6,32,0.6,30,6,319,60,0
2018/4/11,1008.8,1010.9,1006.3,29.3,20.6,24.5,59,0.4,16,4.9,8,71,0
2018/4/12,1008.6,1010.7,1005.9,28.6,21.4,24.5,63,0.4,12,4.1,15,82,41
2018/4/13,1009.1,1011.2,1006.8,31.1,22.2,25.8,51,0.4,19,6.6,331,82,0
2018/4/14,1007.3,1009,1004.3,29.4,23.3,26,68,0.5,13,7.1,253,85,6
2018/4/15,1012.4,1015.1,1006.7,25.4,17.8,19.2,66,2,76,9.9,75,78,7
2018/4/16,1013.4,1015.3,1010.7,21.5,14.9,19.1,50,2.9,77,12.6,47,59,6
