ObsTime,StnPres,StnPresMax,StnPresMin,T Max,T Min,Temperature,RHMin,Precp,WD,WSGust,WDGust,RH,WS
2017/12/2,1016.8,1019.1,1014.8,20.8,18.2,19.6,77,1,78,8.8,96,85,2.3
2017/12/3,1014.9,1016.8,1012.5,22.1,19.5,20.3,73,0,80,7.7,97,83,1.2
2017/12/4,1016.4,1018.1,1014.9,20.6,18.1,19.4,56,0,19,10.4,47,66,1.6
2017/12/5,1018.9,1021.9,1016.8,18.6,15.9,16.9,52,0.5,68,8.8,54,60,1.7
2017/12/6,1016.7,1018.1,1015.3,17.3,15.1,16.3,54,1.5,77,9.3,33,72,1.8
2017/12/7,1015,1016.4,1013.2,18.3,15.7,16.9,87,17.5,24,6,72,91,0.8
2017/12/8,1019.6,1022,1016.4,16.3,13.7,15.1,49,6.5,14,10.4,9,64,1.5
2017/12/9,1015.6,1019.3,1013.4,17,13.6,15.3,62,3,51,5.5,60,80,0.7
2017/12/10,1014.5,1016.5,1012.7,21.7,13,17.1,64,0,311,5.5,262,80,0.4
2017/12/11,1017,1018.1,1014.8,18.8,16.7,17.8,53,0,76,9.9,20,58,2.5
2017/12/12,1017.1,1019.1,1015.6,18.1,16.2,17,56,6,76,8.8,83,83,2
2017/12/13,1017.1,1019.1,1014.7,19.1,16,17.6,77,0,78,12.1,72,83,2.9
2017/12/14,1016.4,1018.4,1014.9,21.5,15.9,18.9,67,0,73,11,102,77,2.5
2017/12/15,1014.9,1016.7,1011.8,24.2,18.4,21,57,0,71,10.4,84,70,1.8
2017/12/16,1020,1025.1,1015.3,20.2,13.8,16.8,67,0,28,9.9,43,79,1.3
2017/12/18,1021.3,1023.7,1019.8,16.2,13.5,15.5,75,0.5,78,8.8,74,80,1.8
2017/12/19,1024,1025.9,1022,15.6,13.1,14.5,75,9.5,78,6.6,77,85,1
2017/12/20,1026,1027.5,1024.1,19.4,14.8,16.2,41,0,72,10.4,71,59,2.2
2017/12/21,1023.6,1026.8,1020.8,18.3,14.6,16.3,41,0,51,13.7,41,51,3.2
2017/12/22,1017.2,1020.9,1014.5,23.5,16.6,19.7,42,0,70,10.4,90,56,2
2017/12/23,1012.9,1015.2,1009.8,26.3,16.7,21,39,0,53,7.7,63,62,0.9
2017/12/24,1015.1,1018.6,1012.4,22.4,16.5,18.8,55,0,10,9.9,100,72,1.2
2017/12/25,1018.9,1021.7,1016.9,17.9,15.4,16.8,46,0,60,11.5,41,53,3.1
2017/12/26,1018.7,1020.6,1016.5,19.8,17,18.2,57,0,77,12.1,91,62,2.7
2017/12/27,1019,1021.4,1016.3,20.5,16.9,18.6,55,0,79,11,70,61,2.5
2017/12/28,1016.7,1018.7,1014,23.4,18.2,20.5,53,0,56,9.3,70,65,1.9
2017/12/29,1018.3,1020.8,1016.6,23.4,17.6,19.2,65,0.5,53,8.2,20,84,1.6
2017/12/30,1018.6,1020.6,1015.6,20.5,16.9,18.3,70,0.5,78,9.9,75,82,1.6
2017/12/31,1019.8,1021.9,1018.1,18,14.4,15.8,60,1,75,7.7,75,77,1.2
2018/1/1,1018.4,1020.5,1016.3,19,15.2,17,60,0,79,11.5,96,69,2.5
2018/1/2,1016.1,1018.6,1013.1,23.9,17.2,20,52,0,52,9.9,87,67,2.3
2018/1/3,1015.2,1017.5,1012.6,24.8,19.2,21.3,50,0,76,9.9,63,64,2.1
2018/1/4,1013.4,1015.2,1010.9,22.9,16.9,20,64,0,329,6.6,93,78,1.1
2018/1/5,1014.5,1016.3,1012.2,17.3,15.5,16.6,81,2.5,78,10.4,86,88,1.5
2018/1/6,1013.8,1015.8,1011.3,18.4,15.4,17,83,26.5,78,11,73,89,2.1
2018/1/7,1012.7,1016.1,1009.4,18.6,16.5,17.5,86,80,1,6.6,44,95,0.8
2018/1/8,1011.7,1018.4,1008.3,19.7,12,17.2,88,90.5,9,8.2,346,96,0.5
2018/1/9,1020.1,1022.8,1017,13.4,10.1,11.4,60,19.5,56,7.1,1,77,0.8
2018/1/10,1023,1025.2,1021,13.9,9.6,11.6,31,0,76,9.9,5,56,1.1
2018/1/11,1024.4,1027.8,1021.7,15.1,9.6,11.7,39,0,21,9.3,56,54,1.3
2018/1/12,1026.3,1027.9,1024,13.5,8.2,10.8,39,0,67,8.8,31,51,1.5
2018/1/13,1024.2,1026.7,1021.9,15.7,9,12.7,37,0,80,11.5,39,54,1.8
2018/1/14,1018.7,1022.9,1015.2,21,11.7,16.4,46,0,80,8.8,65,64,1.3
2018/1/15,1014.1,1017.4,1011.2,23.8,13.4,18.6,45,0,75,7.7,31,63,0.9
2018/1/16,1010.9,1013.9,1008.3,24.9,14.7,18.8,38,0,5,3.5,58,71,0.3
2018/1/17,1011.9,1014.1,1009.4,24.4,17.2,20.1,45,0,63,10.4,51,75,1.5
2018/1/18,1014,1016.2,1011.1,22.8,18.5,20.5,73,0,64,9.3,100,84,1.8
2018/1/19,1015.7,1018.4,1013.6,20.2,17.2,18.5,86,8.5,80,7.7,88,90,1
2018/1/20,1013.8,1015.8,1010.2,20.6,16.7,18.9,75,1,77,9.9,68,86,1.9
2018/1/21,1011.6,1014.8,1007.9,21,17.1,19.4,75,0,54,9.3,32,85,1.4
2018/1/22,1011.8,1013.7,1009.2,20.3,16.3,17.4,62,0,68,11,82,79,2
2018/1/23,1012.9,1014.7,1009.4,22.2,15.7,18.6,56,0,77,10.4,75,68,2.3
2018/1/24,1014.5,1016.3,1012.4,18.8,15.5,17,63,0,78,11,59,75,2.7
2018/1/25,1014.2,1016.7,1010.7,18.9,14.2,17.1,69,0,77,11,60,79,2.4
2018/1/26,1016.9,1019.2,1013.5,17.9,13.7,16.1,64,0,77,12.1,88,78,2
2018/1/27,1014.3,1018,1011.2,20,13.8,17.2,66,0,48,12.1,32,75,2.1
2018/1/28,1012.6,1016.6,1009,18.7,13.3,15.6,78,9,326,7.7,350,88,0.8
2018/1/29,1018.1,1020.2,1015.7,13.6,11.1,12.2,72,8,79,8.8,66,83,1.6
2018/1/30,1018,1020.8,1015.6,14.4,11.3,13,77,6.5,77,9.3,70,86,1.9
2018/1/31,1016.6,1020.1,1013.1,17,11.3,14.6,84,23,19,7.7,87,91,1.2
2018/2/1,1019.8,1022.2,1017.4,13.5,9.8,11.5,82,3,1,8.2,302,85,1
2018/2/2,1020.9,1024,1018.3,14.7,10.2,12.3,74,5.5,353,8.2,2,86,0.9
2018/2/3,1023.3,1024.5,1021.3,10.8,8.3,9.7,78,24,8,5.5,46,84,0.6
2018/2/4,1023.5,1024.7,1020.7,9.9,7.1,8.8,82,26.5,323,3.5,347,87,0.4
2018/2/5,1023.8,1025.7,1022,9.2,7,8,79,14.5,35,5.5,45,84,0.4
2018/2/6,1021.8,1024.4,1018.8,11.8,7.8,10.5,48,0,71,8.2,51,60,1.5
2018/2/7,1018.2,1021,1015.5,12.4,10.5,11.6,55,14.5,82,7.7,90,80,1
2018/2/8,1016.7,1019.2,1013.5,14.8,9.7,12.6,61,8,78,9.9,96,82,1.8
2018/2/9,1013.5,1015.5,1010.9,18.4,12.4,15.7,86,4,12,6.6,29,93,0.4
2018/2/10,1015.3,1020.2,1011.5,17.7,11.1,15.6,87,4.5,3,6.6,251,95,0.4
2018/2/11,1021.6,1024.2,1019,13.9,11.1,12.4,58,5.5,78,6.6,360,80,1.3
2018/2/12,1023.8,1026,1020.7,17.1,11.4,14,38,0,67,9.3,90,51,1.8
2018/2/13,1020.6,1024,1017.3,18.5,11.8,15.7,46,0,61,11.5,75,54,1.8
2018/2/14,1015.8,1019.1,1011.8,24.2,11.5,17.6,34,0,22,5.5,52,63,0.4
2018/2/15,1013.1,1015.5,1010.1,28.8,14.4,20,30,0,46,7.1,305,63,0.5
2018/2/16,1012.2,1015,1009.5,24.1,15.3,18.1,61,0,311,8.2,339,85,0.8
2018/2/17,1015.6,1018.1,1013.7,19.1,15.8,17.5,70,0,73,11,80,75,2.7
2018/2/18,1014.3,1017.2,1011.2,26.7,16.5,19.8,41,0,20,7.1,305,72,0.4
2018/2/19,1012.8,1015.9,1009.1,28.2,16.3,20.5,39,0,3,7.1,8,70,0.5
2018/2/20,1012.3,1014.4,1009.6,21.8,15.8,17.9,71,0,316,7.7,335,86,1.1
2018/2/21,1013.6,1015.3,1011.8,18.5,14.4,16.2,71,0,79,7.7,38,86,1.2
2018/2/22,1016.1,1018.6,1014.1,16.6,12.8,14.8,77,21,79,8.2,93,87,1.1
2018/2/23,1017.4,1019.2,1015.7,18.5,14,16.3,65,0.5,56,11,104,75,2
2018/2/24,1016.1,1019.5,1014.7,19.4,14.9,17.1,72,0,1,6.6,323,83,0.6
2018/2/25,1016.7,1019.5,1014.1,16.1,14.2,15.1,89,7.5,19,6.6,311,92,0.7
2018/2/26,1017.6,1019.7,1016.1,18.5,14.5,16.6,60,0.5,63,12.1,85,74,1.9
2018/2/27,1013.7,1016.3,1011.8,24.2,16.9,19.1,50,0,56,8.8,41,75,0.8
2018/2/28,1010.3,1012.2,1009.4,19.4,16.1,17.7,88,16,13,8.2,313,93,0.3
2018/3/1,1009.7,1011.7,1007.4,25.9,15.3,20.8,59,0,69,10.4,47,80,1.6
2018/3/2,1008.9,1010.9,1006.7,25.1,18.4,21.4,66,0,6,5.5,78,79,0.7
2018/3/3,1008,1009.7,1005.8,26.2,17.8,20.9,73,0,2,3.5,310,87,0.3
2018/3/4,1008.6,1010.3,1006.4,27.6,20.6,23.5,70,0,6,8.2,317,85,0.4
2018/3/5,1010.7,1016.9,1007.5,28.4,15.8,21.7,70,1.5,34,9.3,328,86,1.1
2018/3/6,1017.2,1019.2,1015.9,19.5,16,17.3,72,0,74,9.3,87,79,2.3
2018/3/7,1013.7,1017.2,1009.6,24.1,15.7,18.9,62,1,55,9.9,329,80,1.5
2018/3/8,1017.8,1022.3,1012.5,17.1,11.2,13.3,66,18.5,1,8.8,341,83,1.4
2018/3/9,1020.6,1022,1019.4,15.5,11.8,13.5,38,0,50,10.4,48,53,2
2018/3/10,1019.3,1021.1,1017.2,19.8,11.5,15.9,37,0,50,9.9,43,52,1.9
2018/3/11,1017.8,1020,1015.5,24.4,15.3,19.4,31,0,77,9.9,87,45,1.7
2018/3/12,1015.3,1017.4,1012.9,25.1,14.4,19,18,0,54,6,336,58,0.5
2018/3/13,1013.7,1016.1,1011.4,26.4,15.1,19.6,23,0,306,6.6,331,69,0.7
2018/3/14,1012.1,1014.4,1010.3,26.6,17.4,21.6,42,0,39,5.5,48,70,0.6
2018/3/15,1010.9,1012.9,1009.4,25.8,19,21.3,57,1.5,1,7.1,323,79,0.6
2018/3/16,1013,1017.2,1008.6,25.4,18.3,20.1,59,0,75,8.2,15,81,1
2018/3/17,1015.7,1017.8,1014,21.9,17.9,19.7,69,0,67,9.9,48,79,2.1
2018/3/18,1012.4,1014.5,1010.5,27.4,18.5,21.6,50,0,319,7.1,310,80,0.6
2018/3/19,1008.7,1011.4,1005.1,28.7,19.4,23.1,47,0,321,7.1,324,78,0.7
2018/3/20,1008.9,1013.3,1006.1,22.4,14.7,18.6,83,12,77,10.4,17,87,0.9
2018/3/21,1014.1,1016.3,1011.8,16.7,12.8,15,51,0,9,9.3,9,65,1.1
2018/3/22,1014.7,1016.4,1012.4,18.8,12.1,15.2,37,0,77,8.2,86,55,1.4
2018/3/23,1015.8,1017.4,1014.1,25.2,12.2,18.4,18,0,54,7.1,90,48,1.2
2018/3/24,1016.2,1018,1013.6,25.6,16.1,20.9,35,0,79,8.2,85,53,1.6
2018/3/25,1015.8,1018,1013.9,26.7,19.6,22.3,36,0,73,8.2,82,51,1.7
2018/3/26,1014.1,1016.2,1012.2,26.3,18.6,22,43,0,311,7.1,255,62,0.6
2018/3/27,1012.7,1014.2,1011.3,24.9,18.3,21,58,0.5,4,9.3,348,75,0.7
2018/3/28,1010.8,1012.8,1008.7,26.9,19.2,22.8,54,0,54,8.2,84,71,1.3
2018/3/29,1010.2,1011.7,1008.1,29.7,20.2,24.6,34,0,62,8.8,108,57,1.5
2018/3/30,1011.9,1014.2,1009.7,26.6,21.8,23.3,44,0,49,10.4,69,59,2.5
2018/3/31,1011.2,1013.5,1008.3,28.1,20.8,23.6,35,0,74,12.6,73,56,2.6
2018/4/1,1009.6,1011.3,1007,29.8,21.2,24.5,34,0,75,8.2,88,49,1.4
2018/4/2,1009.6,1011.1,1007.8,28.4,19.5,23.9,45,0,77,7.1,319,63,0.7
2018/4/3,1010.5,1011.5,1009.2,27.8,20.5,23.8,50,0,8,7.7,335,71,0.8
2018/4/4,1009.7,1011.7,1007.6,27.7,20.6,24.2,53,0,22,5.5,330,70,0.5
2018/4/5,1008.4,1009.8,1006.5,27.9,21.7,24.6,57,0,320,6,332,72,0.7
2018/4/6,1013.8,1021.8,1006.4,26.4,14.4,19.6,53,1.5,35,8.2,345,74,0.8
2018/4/7,1021,1023.3,1019.4,18.1,13.7,15.5,36,3.5,57,7.1,83,58,1.2
2018/4/8,1016.6,1020.1,1012.8,24.4,14.1,19.2,36,0,76,8.8,77,48,1.5
2018/4/9,1014.4,1017,1011.5,27.1,15.7,21.1,29,0,73,7.1,347,58,0.9
2018/4/10,1011.6,1014.5,1008.1,27.4,17,22.6,32,0,30,6,319,60,0.6
2018/4/11,1008.8,1010.9,1006.3,29.3,20.6,24.5,59,0,16,4.9,8,71,0.4
2018/4/12,1008.6,1010.7,1005.9,28.6,21.4,24.5,63,41,12,4.1,15,82,0.4
2018/4/13,1009.1,1011.2,1006.8,31.1,22.2,25.8,51,0,19,6.6,331,82,0.4
2018/4/14,1007.3,1009,1004.3,29.4,23.3,26,68,6,13,7.1,253,85,0.5
2018/4/15,1012.4,1015.1,1006.7,25.4,17.8,19.2,66,7,76,9.9,75,78,2
2018/4/16,1013.4,1015.3,1010.7,21.5,14.9,19.1,50,6,77,12.6,47,59,2.9
2018/4/17,1015,1017,1013.3,18.9,14.9,17.2,62,15,77,7.7,89,78,1.1
2018/4/18,1012.6,1014.6,1010.1,24.1,15.9,20.2,54,0,65,9.3,41,67,1.9
2018/4/19,1011.2,1012.8,1009.5,28.8,19.4,23.7,47,0,52,7.7,76,64,1.3
2018/4/20,1011,1012.5,1008.4,28.3,20.5,24.6,47,0,75,8.2,81,63,1.6
2018/4/21,1009.8,1011.7,1008.1,30.2,22.5,25.3,47,0,83,6,300,68,0.6
2018/4/22,1008.2,1010.6,1005.9,31.6,22.5,26.4,44,0,70,5.5,331,68,0.4
2018/4/23,1005.6,1007.5,1003.2,31.2,24.1,27.1,48,0,77,7.7,339,68,0.8
2018/4/24,1006.9,1010.8,1003.9,27.5,19.6,23.1,69,13,77,9.9,296,82,1.1
2018/4/25,1010.7,1012.3,1009.1,24.4,19,20.8,47,0,75,8.8,38,64,2.3
2018/4/26,1010.3,1011.9,1008.5,27.5,19.2,22.6,48,0,74,9.9,68,62,1.8
2018/4/27,1012,1014.2,1010,27.4,20.9,23.5,55,0,61,8.8,55,72,1.3
2018/4/28,1011.6,1013.4,1009.6,26.7,22.2,24.2,58,0,69,8.2,80,68,1.7
2018/4/29,1009.5,1011.7,1007.5,30.4,21.7,25.4,54,0,325,6.6,327,75,0.6
2018/4/30,1009.8,1011.5,1008.4,30.2,23.5,26.2,58,0,29,5.5,61,77,0.6
2018/5/1,1009.1,1011.3,1007.4,30.3,24,26.8,56,0,326,5.5,255,76,0.7
2018/5/2,1008.3,1010.3,1006.3,32.4,24.2,27.8,52,0,5,8.8,229,73,0.9
2018/5/3,1013.8,1015.9,1009.7,26.2,20.2,22,64,5,64,9.9,79,72,2.4
2018/5/4,1013.6,1014.8,1012.3,27,21.2,23.8,46,0,58,11,70,59,2.3
2018/5/5,1012.3,1014.2,1010.5,30.5,23.1,25.9,50,0,75,4.9,48,66,0.8
2018/5/6,1008.2,1011.7,1005.6,31.4,23.6,27.4,51,0,77,6,50,69,0.7
2018/5/7,1004,1006.5,1001.5,32.5,25.4,28.6,49,0,5,8.2,250,72,0.6
2018/5/8,1006.1,1011.3,1002.5,30.2,22.3,24.8,55,25.5,76,9.3,209,78,1.5
2018/5/9,1013,1015.8,1010,24.6,21.3,22.8,57,0,78,9.9,84,66,2.4
2018/5/10,1013.6,1015.9,1011.4,25.9,20.8,22.7,46,0,52,12.1,89,60,2.9
2018/5/11,1010.3,1012.8,1007.9,29.1,22,25.6,47,0,73,7.7,79,60,1.1
2018/5/12,1007.8,1009.6,1005.8,30.4,22.4,26.4,55,0,2,7.1,322,72,0.7
2018/5/13,1006.9,1008.4,1005.2,32.3,24.1,27.9,53,0,263,6.6,311,70,0.8
2018/5/14,1007.1,1009.4,1004.6,33.1,25.3,27.9,46,0,20,8.2,335,72,0.8
2018/5/15,1006.5,1008.1,1005.4,31.9,25.1,28.2,64,0,332,6.6,313,73,0.7
2018/5/16,1005.2,1006.7,1003.9,32.1,25.3,28.8,59,0,1,6,62,75,0.7
2018/5/17,1004.1,1005.8,1002.1,32.8,27.1,29.6,57,0,6,7.7,283,75,0.9
2018/5/18,1003.5,1005.2,1001.4,33.8,26.3,29.8,46,0,19,7.1,2,69,0.8
2018/5/19,1004.7,1006.1,1003.2,32.3,27,28.7,58,0,28,7.1,329,75,1.1
2018/5/20,1005.5,1008.6,1003.5,32.4,26.4,29.1,52,0,309,9.3,338,71,1.1
2018/5/21,1006.6,1008.3,1004,31.3,25.8,28.2,60,0,72,6.6,288,71,1.4
2018/5/22,1006.5,1008.7,1004,31.9,25.5,28.5,53,0,325,6.6,343,71,1
2018/5/23,1007.5,1009.1,1005.2,30.8,23.3,26.6,61,0,76,11.5,85,71,1.9
2018/5/24,1006.7,1008.7,1005.1,31.6,23.2,26.9,54,0,73,7.1,62,67,1.1
2018/5/25,1004.1,1006.8,1001.8,32,25.3,28.7,59,0,257,8.2,262,71,1
2018/5/26,1003.4,1005.1,1002.1,32.5,26.2,29.6,54,0,255,8.8,244,68,0.8
2018/5/27,1004.9,1006.4,1002.9,34.2,26.3,29.6,40,0,34,8.2,15,71,1.1
2018/5/28,1005.5,1007.4,1004.5,32.8,28,29.6,54,0,80,8.2,344,72,1.6
2018/5/29,1006.6,1008.4,1005.1,33,27.4,29.6,58,0,72,7.7,13,71,1.1
2018/5/30,1006.7,1008.4,1004.2,33.9,26.7,29.7,57,0,69,7.7,326,70,0.8
2018/5/31,1006.3,1008.5,1004.2,34.2,26.4,29.6,52,0,76,8.2,249,70,1.4
2018/6/1,1008.9,1010.5,1006.7,27.8,21.9,24.8,66,0.5,77,9.9,83,76,2
2018/6/2,1008.2,1009.8,1006.8,27.7,22.8,24.9,59,0,79,9.9,74,71,2.1
2018/6/3,1005.8,1007.5,1004,30.5,24.8,26.9,64,0,73,7.7,95,77,1
2018/6/4,1005.6,1007.3,1003.5,32.7,25.1,28.2,57,0,76,8.2,94,75,1.2
2018/6/5,1005.8,1007.6,1003.6,33.5,24.9,28.9,44,18,76,9.3,77,71,1
2018/6/6,1005.7,1007.2,1003.5,32.9,25.5,28.2,53,19.5,76,7.7,344,80,0.9
2018/6/7,1003.7,1005.4,1001.4,33.3,26.4,29.4,52,0,77,10.4,83,72,2.4
2018/6/8,1000.3,1003.4,998.1,32.9,27.3,29.7,57,0,77,11.5,49,73,2.7
2018/6/9,997.3,999.5,994.7,32.1,26.5,28.6,58,0,78,7.7,82,72,1.6
2018/6/10,996.9,998.4,995.3,30.8,26.1,27.8,64,0,75,6.6,86,78,1
2018/6/11,998.3,1001.7,995.2,27.1,24.3,25.8,76,1.5,72,21.5,40,83,0.8
2018/6/12,1000.1,1002,998.1,31.9,22.9,27.7,32,0,76,12.1,49,51,2.2
2018/6/13,997.3,999.5,994.9,31,25.4,27.8,44,0,79,10.4,97,58,2.3
2018/6/14,995,996.7,993.8,30,24.4,26.3,66,0,79,11.5,61,80,1.9
2018/6/15,997.3,1001.5,994.2,25.4,23.7,24.7,84,5.5,273,7.7,92,89,0.5
2018/6/16,1002,1003.1,1000.7,29.6,23.8,26.3,57,0.5,72,8.8,77,74,1.3
2018/6/17,1001.1,1002.6,999.1,31.8,25.3,27.9,58,0,51,8.8,26,77,1.5
2018/6/18,1000.6,1001.9,999.1,31.4,25.8,28.2,60,4,81,7.1,84,79,0.8
2018/6/19,1000.1,1002,998.7,31.4,25.5,28.6,56,0,265,11.5,249,70,1.6
2018/6/20,1001.1,1003.1,999.1,32,26.7,29.7,54,0,78,9.9,288,64,0.7
2018/6/21,1002.6,1004.3,1000.7,32.7,26.7,29.4,53,0,257,10.4,243,69,1.2
2018/6/22,1004,1005.9,1002.1,32.2,26.3,28.7,58,0,79,9.3,241,74,1.2
2018/6/23,1004.4,1006.5,1003,32.2,26.3,28.8,58,0,252,12.6,286,73,1.2
2018/6/24,1006,1007.6,1004.5,32.1,26.6,29.5,57,0,324,7.1,257,70,0.9
2018/6/25,1007.2,1008.6,1005.3,33.4,27,29.7,55,0,71,7.7,45,73,0.8
2018/6/26,1007.7,1009.1,1006.4,33,27,29.5,54,0,324,7.7,334,71,1
2018/6/27,1005.8,1007.6,1003.4,33.7,26.5,30,44,0,17,7.1,12,62,0.8
2018/6/28,1002.7,1005.3,1000.2,34.4,26.6,30.5,44,0,268,7.7,280,62,1.2
2018/6/29,1000.5,1001.7,998.9,34,27.2,29.2,47,0,72,8.8,316,69,0.8
2018/6/30,1001.2,1003.2,999.3,32.9,25.8,29.1,56,8,74,5.5,318,73,0.6
2018/7/1,1000.1,1001.9,998.1,32.4,25.5,29.3,56,0,249,7.7,325,71,1.4
2018/7/2,998,999.3,995.8,34,27.9,30.8,45,0,260,11,280,59,2.6
2018/7/3,997.3,998.7,995.7,33.1,28.8,31.1,50,0,259,14.3,267,57,2.1
2018/7/4,997,998.4,994.9,34.2,29.3,31.3,44,0,258,14.3,278,54,2.5
2018/7/5,997.6,999.6,995.8,31.7,28.7,30.2,49,0,212,13.7,273,58,1.5
2018/7/6,998.9,1001,997.1,34.5,27.1,30.3,44,0,81,9.3,254,62,1.1
2018/7/7,1001.4,1003.6,999.8,33.5,24.2,28,52,47.5,75,9.3,264,77,0.8
2018/7/8,1002.9,1005,1001.4,33.5,25.2,29.2,49,0,73,5.5,341,66,1.1
2018/7/9,1003.6,1005.8,1000.8,34.5,26.3,29.9,40,0,74,10.4,57,61,2
2018/7/10,999.3,1004.3,989.2,30.3,26.3,27.9,67,26.5,298,13.7,342,79,2
2018/7/11,995.4,1003,984.2,31.1,24.7,27.8,69,72,77,17.1,223,83,1.6
2018/7/12,1002.7,1004.3,1000.6,32.8,26.4,29.5,55,0,80,11,75,68,1.2
2018/7/13,1003.1,1004.5,1001.8,33.1,27.7,30.3,50,0,77,11.5,88,60,2
2018/7/14,1002.7,1003.7,1000.8,33.3,28.1,30.2,47,0,78,12.1,68,58,2.4
2018/7/15,1002.7,1003.6,1001.4,32.8,27.8,29.8,41,0,76,12.1,83,58,2.5
2018/7/16,1001.7,1003.5,999.5,33.3,27.1,29.6,54,0,77,12.6,65,68,2.8
2018/7/17,1000.8,1002,999,33.3,28.2,30.5,51,0,77,14.8,78,63,3.1
2018/7/18,1001.5,1003.1,999.9,34.3,27.8,30.5,44,0,77,12.1,57,61,2.5
2018/7/19,1002.4,1003.9,1000.4,33.2,27.9,30,56,0,67,11.5,36,69,2.4
2018/7/20,1000.6,1002.5,998.6,32.5,26.9,29.5,47,0,73,9.3,74,68,2.1
2018/7/21,997.7,999.8,995.9,31.7,24.6,27.9,58,33,81,7.1,44,79,0.9
2018/7/22,997.6,999.9,995.9,33.1,26.1,28.5,54,8,9,6.6,87,77,0.7
2018/7/23,999.8,1003.1,996.9,31.9,27.5,29.3,63,0,9,4.1,267,73,0.4
2018/7/24,1003,1004.6,1001.7,33,26.9,29.1,61,0,2,7.1,355,76,0.5
2018/7/25,1003.5,1005.3,1001.4,32.9,26.5,29.5,57,3,72,7.1,328,74,0.8
2018/7/26,1003.2,1005.1,1001,33.9,27.5,30,55,0,327,6.6,330,72,0.8
2018/7/27,1003.3,1005,1001.5,32.9,27.4,29.5,58,1,58,7.1,331,73,0.6
2018/7/28,1002.8,1004.6,1000.2,33.1,27,29.8,56,0,318,7.1,315,70,0.7
2018/7/29,1001.5,1003.4,999.1,33.7,27.6,30.3,48,0,258,7.7,316,67,1.1
2018/7/30,1001.2,1002.6,998.7,34.8,28.1,30.9,49,0,261,7.1,326,66,1.4
2018/7/31,1000.8,1002.3,998.2,34.9,28.1,31.1,42,0,270,8.2,343,63,1.2
2018/8/1,999.8,1001.7,997.4,34.9,28.6,31.1,45,0,251,7.7,218,68,1.3
2018/8/2,998.7,1000.4,996,35.1,28.3,31.2,44,0,260,9.3,265,65,1.4
2018/8/3,999.9,1002.3,997.8,34.9,25.5,29.4,45,16.5,74,9.9,81,71,0.9
2018/8/4,1001.9,1003.5,1000.2,33.1,25.6,28.7,57,15,27,6.6,49,76,0.6
2018/8/5,1002.6,1004.5,1000.3,34.4,26.8,30.2,48,0,62,7.7,87,69,1
2018/8/6,1001.8,1003.9,999,33.5,27.7,30.4,54,0,77,8.2,27,65,1.5
2018/8/7,1001,1002.8,998.9,35.5,27.1,30.2,40,0,74,9.3,89,63,1.8
2018/8/8,1001.2,1002.5,999.3,33.7,27.1,30.1,47,0,80,8.2,52,64,1.4
2018/8/9,1001.4,1002.6,999.7,33.7,26.6,29.7,47,0,78,7.1,83,66,1
2018/8/10,1000.2,1001.9,997.8,33.2,26.7,29.9,50,0,80,6.6,334,67,0.9
2018/8/11,997.2,999.9,994.6,32.8,27.5,29.8,52,0,317,7.7,335,71,0.9
2018/8/12,993.5,995.8,991.3,30.7,27.1,28.8,69,15,254,9.9,340,77,0.9
2018/8/13,995.5,997.4,993.5,32.9,26.7,29.8,56,0,78,13.2,94,72,1.1
2018/8/14,996.5,997.8,994.6,29.9,25.8,27.7,71,13.5,13,6,12,84,0.7
2018/8/15,997.7,999,996.3,31.7,25.8,28.8,62,0,45,8.8,245,75,1
2018/8/16,996.9,998.6,994.7,32.9,27.2,29.7,54,0,271,8.2,249,68,1.2
2018/8/17,996.2,999,993.6,35.7,27.2,29.9,41,1,236,9.3,79,69,0.5
2018/8/18,998.8,1000.2,997.1,31.7,27.1,29,59,0,21,6.6,349,75,0.7
2018/8/19,1000.6,1002.5,999.1,32.2,26.3,28.4,58,25.5,44,7.1,87,78,0.9
2018/8/20,999.7,1002,997.9,32.3,25.8,28.8,56,0,76,6,335,74,0.8
2018/8/21,997.2,999,995.3,32.7,27.3,29.3,58,0,75,6.6,1,74,0.7
2018/8/22,994.9,997,992.3,34,26.8,30.1,51,0,67,7.7,19,68,1.5
2018/8/23,992.4,994.3,990.4,32.5,28,29.8,59,0,59,10.4,80,71,2.2
2018/8/24,993.9,995.7,992.1,29.8,25.9,27.7,72,1,78,6.6,35,81,0.7
2018/8/25,995,996.5,993.6,31.4,26.5,28.6,64,15,76,7.1,15,78,0.9
2018/8/26,997.1,999.9,995.2,31.2,26.5,28.2,64,2,265,6,244,79,0.6
2018/8/27,1000.9,1003.9,998.7,31,24.7,27.3,60,18,7,5.5,22,81,0.5
2018/8/28,1003.2,1005.1,1001.8,31.1,25.2,26.9,57,21,7,8.2,68,83,0.6
2018/8/29,1003.9,1006.4,1002,31.8,24.5,27,56,13.5,38,4.9,300,82,0.3
2018/8/30,1007.1,1010,1005,31.2,24.4,26.2,60,35.5,5,6,32,83,0.5
2018/8/31,1008.9,1010.1,1007,33,24.2,27.1,45,0,76,7.7,332,77,0.8
2018/9/1,1007,1009.5,1004.5,32.5,24.8,27.7,54,0.5,74,6,338,75,0.6
2018/9/2,1003.9,1006.4,1001.3,32.7,25.2,28.5,51,0,78,6,267,72,0.8
2018/9/3,1001.5,1003.7,999.2,33.3,26,29.2,43,0,222,8.2,340,65,1
